# {"t_start": 1572638132.380868, "env_id": "AntBulletEnv-v0"} 
r,l,t
278.647588,601,141807.143373
396.374151,1000,141810.547729
443.866921,1000,141813.848022
473.78478,1000,141817.172307
448.242057,1000,141820.425207
397.920397,1000,141823.823835
439.191104,1000,141827.090738
484.681407,1000,141830.56962
554.349689,1000,141833.892463
449.961056,1000,141837.39655
506.759281,1000,141840.716916
452.75939,1000,141844.117547
348.29538,519,141845.806324
428.021137,820,141848.494273
573.896786,1000,141851.803647
345.906342,633,141853.80705
435.531081,1000,141857.176667
359.173032,641,141859.329336
617.779155,1000,141862.668455
399.180126,1000,141866.080403
464.884256,1000,141869.214205
400.855387,1000,141872.487118
490.249744,1000,141875.841265
574.276876,1000,141879.212149
499.683212,1000,141882.397779
427.743674,1000,141885.742085
488.336092,1000,141888.924216
582.893559,1000,141892.294122
466.620635,1000,141895.579656
483.857864,1000,141898.939607
474.042901,1000,141902.215107
431.840611,1000,141905.437093
628.476186,1000,141908.652912
383.614931,1000,141911.874266
349.716724,602,141913.875484
551.532538,1000,141917.406611
523.391128,1000,141920.697088
462.943199,1000,141924.151505
505.271404,1000,141927.297949
508.812985,1000,141930.70706
523.261345,1000,141934.034563
505.868527,1000,141937.281615
479.670205,1000,141940.425503
496.235033,1000,141943.387276
516.358459,1000,141946.7855
459.964713,1000,141950.072279
466.536027,1000,141953.444691
499.587121,1000,141956.23253
125.493347,141,141956.678729
541.582987,1000,141960.177163
521.053529,834,141962.827368
496.355475,1000,141966.180642
533.965021,1000,141969.462029
419.137339,657,141971.730899
496.273364,1000,141974.941285
687.696696,1000,141978.285675
605.442463,1000,141981.553747
468.973889,1000,141984.963064
444.040774,1000,141988.35447
451.392927,1000,141991.71732
376.870766,839,141994.412046
501.557021,1000,141997.710585
630.087049,1000,142000.987055
524.335694,1000,142004.289853
491.530295,1000,142007.649959
488.573292,1000,142010.955054
479.839429,1000,142014.267636
457.57808,1000,142017.566434
343.869788,568,142019.525157
459.425262,1000,142022.658314
449.360342,1000,142026.14633
453.225883,1000,142029.428731
550.348279,1000,142032.847583
503.894235,1000,142036.168193
521.727567,1000,142039.368571
519.010792,1000,142042.707573
480.558328,1000,142046.117935
569.025989,1000,142049.371904
462.361967,1000,142052.770403
491.793197,1000,142056.088666
488.582841,1000,142059.525803
486.245536,1000,142062.786218
484.562357,1000,142066.06411
501.572515,1000,142069.376276
469.469815,1000,142072.763229
559.876895,1000,142075.988966
561.773125,1000,142079.322351
519.758574,1000,142082.538735
474.592766,1000,142085.521505
494.908048,1000,142088.948357
443.747472,1000,142092.331698
512.335189,1000,142095.630838
517.422995,1000,142098.903641
467.111978,1000,142102.295026
561.193945,1000,142105.59255
525.474728,1000,142108.965852
93.605756,162,142109.413217
520.073414,1000,142112.551626
524.79678,939,142115.595354
474.029598,1000,142118.879303
513.860459,1000,142122.15265
507.270587,1000,142125.491199
473.578943,1000,142128.891979
