eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
977.78,1437.9101063599999,220,0.056971636,0.46398926,21.21114,0.019108834,143.70023,0.2685307264328003,23180,47472640,214608.304502287,47472640
977.08,1439.43144104,221,0.03771132,0.3675537,21.205366,0.021472042,120.9083,0.715944766998291,23200,47513600,214792.774819949,47513600
992.78,1445.9973863000005,221,0.024536354,0.29370117,21.211134,0.010818735,118.97467,0.7269355654716492,23220,47554560,214977.88257824996,47554560
999.3,1433.3340314799998,221,0.07126192,0.40368652,21.220814,0.018913139,182.40388,0.4643077254295349,23240,47595520,215163.06382232002,47595520
991.95,1434.4570515700002,220,0.03933178,0.4111328,21.242308,0.018344093,142.96443,0.5831810832023621,23260,47636480,215347.94965233194,47636480
990.33,1445.04545223,222,0.022432134,0.2960205,21.280449,0.009599337,101.893585,0.8146903067827225,23280,47677440,215532.632949404,47677440
982.63,1380.0286285,220,0.040315073,0.41394043,21.308582,0.021695675,192.50256,0.7583999186754227,23300,47718400,215717.64102970198,47718400
983.43,1405.95893202,221,0.032086752,0.3479004,21.305208,0.016497405,105.60168,0.6189493834972382,23320,47759360,215902.738432081,47759360
979.78,1443.6947027600002,221,0.025267009,0.3046875,21.308311,0.009562707,82.22915,0.7429798543453217,23340,47800320,216087.66914654995,47800320
992.49,1341.5625544399998,221,0.056916542,0.4560547,21.304562,0.024510652,104.22072,0.7877994030714035,23360,47841280,216272.46647660603,47841280
1000.0,1168.76952157,220,0.021978084,0.2770996,21.324036,0.009779055,94.9333,0.5938265323638916,23380,47882240,216457.48695325694,47882240
1000.0,1084.09767969,221,0.024773892,0.29699707,21.33958,0.0073868567,84.78384,0.5568302571773529,23400,47923200,216642.65583490598,47923200
1000.0,1056.67938405,220,0.09361693,0.46923828,21.37953,0.03169872,71.240456,0.7861167341470718,23420,47964160,216827.85532180796,47964160
1000.0,1195.5466769599998,221,0.03525953,0.36816406,21.384949,0.016617069,134.0137,0.6696827709674835,23440,48005120,217012.914243977,48005120
1000.0,1273.0728010199998,222,0.16088347,0.64575195,21.410824,0.05554147,95.77881,0.7295070886611938,23460,48046080,217198.18876753404,48046080
1000.0,1341.1452882100002,223,0.019658584,0.26220703,21.439201,0.006514401,72.946526,0.8181213289499283,23480,48087040,217383.21241595695,48087040
1000.0,1311.0252176000001,222,0.023992354,0.30493164,21.437708,0.009513031,91.42745,0.669278085231781,23500,48128000,217568.24244659796,48128000
1000.0,1196.96008198,222,0.055396207,0.3737793,21.435429,0.021268804,67.5467,0.8177856057882309,23520,48168960,217753.47312857996,48168960
1000.0,1232.76832671,220,0.055552244,0.45666504,21.467697,0.02579847,113.93449,0.7439308166503906,23540,48209920,217938.73601215,48209920
1000.0,1368.46954076,220,0.038248215,0.3890381,21.509407,0.009338077,89.86737,0.6089974939823151,23560,48250880,218123.84399157303,48250880
1000.0,1394.71971823,219,0.025629371,0.32336426,21.544481,0.012567687,83.00171,0.7679289728403091,23580,48291840,218309.18986479,48291840
992.09,1302.27239106,220,0.10304964,0.5891113,21.530575,0.04823541,100.18396,0.5318980813026428,23600,48332800,218494.39500699897,48332800
973.4,1319.89090207,221,0.060223166,0.4864502,21.518045,0.027792195,106.28431,0.6962715089321136,23620,48373760,218679.532972307,48373760
965.0,1479.0772973900002,221,0.060177375,0.4852295,21.533499,0.020641964,144.36325,0.45988041162490845,23640,48414720,218864.21736114804,48414720
971.24,1584.0516778600002,221,0.10606136,0.583374,21.562023,0.031158624,139.68303,0.4168056845664978,23660,48455680,219049.22808574402,48455680
984.78,1599.7895900600001,221,0.040524706,0.35876465,21.599966,0.014680051,144.92342,0.22502946853637695,23680,48496640,219233.509357184,48496640
1000.0,1593.2969353400001,221,0.043317772,0.39050293,21.664736,0.015283222,120.408485,0.4625707268714905,23700,48537600,219417.975817552,48537600
1000.0,1599.26890934,220,0.03972537,0.4169922,21.676014,0.01583591,132.07965,0.35368257761001587,23720,48578560,219602.75847736996,48578560
1000.0,1609.61213548,221,0.06667016,0.50671387,21.703997,0.025302755,123.90831,0.595257967710495,23740,48619520,219787.37067896995,48619520
