# {"t_start": 1574707789.0534718, "env_id": "AntBulletEnv-v0"} 
r,l,t
1725.188215,1000,221282.106821
1684.264498,1000,221286.582793
1416.702576,1000,221291.166637
1778.906239,1000,221295.619548
1699.449401,1000,221300.163058
1670.396397,1000,221304.61147
1783.295178,1000,221309.199048
1502.338787,1000,221313.661853
1664.444771,1000,221318.196199
1776.890922,1000,221322.637626
1464.835048,1000,221327.223392
1727.753516,1000,221331.685656
1270.704551,1000,221336.243263
1639.906038,1000,221340.701397
1734.230273,1000,221345.273043
1560.686728,1000,221349.717278
1276.52541,1000,221354.295612
1390.899454,1000,221358.779559
1372.876142,1000,221363.36243
1476.184704,1000,221367.830092
1526.557434,1000,221372.38484
903.521646,1000,221376.85149
1685.570297,1000,221381.461608
1564.003037,1000,221385.920546
1296.580051,1000,221390.362491
1890.236738,1000,221394.956116
1265.506403,1000,221399.432445
1581.311093,1000,221404.006668
1546.057249,1000,221408.473691
1672.393994,1000,221413.046039
1293.83019,1000,221417.50646
1238.765183,1000,221422.116792
1592.323694,1000,221426.600718
1351.089746,1000,221431.193119
602.786601,1000,221435.663071
1172.88237,1000,221440.247774
710.713495,1000,221444.729178
1023.09996,1000,221449.296915
1080.864488,1000,221453.753829
1048.262957,1000,221458.309659
1298.531726,1000,221462.765687
950.839102,1000,221467.368567
1174.820764,1000,221471.831932
576.760854,1000,221476.426975
854.385155,1000,221480.888461
1302.071367,1000,221485.473936
1459.329291,1000,221489.907912
1244.501469,1000,221494.49085
1237.536728,1000,221498.966919
641.607415,1000,221503.581509
1209.981862,1000,221508.012941
804.422996,1000,221512.605059
1303.312957,1000,221517.071268
1270.415923,1000,221521.719579
769.636233,1000,221526.133415
490.593834,1000,221530.799094
1288.453134,1000,221535.225645
458.913221,1000,221539.866779
440.66157,1000,221544.282211
630.173057,1000,221548.919133
672.744642,1000,221553.375247
1675.704618,1000,221557.989313
613.426399,1000,221562.44167
712.688443,1000,221567.092094
1278.870931,1000,221571.524049
1348.574499,1000,221576.15644
1385.144665,1000,221580.623331
1513.276564,1000,221585.086732
1144.997032,1000,221589.668188
361.56224,1000,221594.136815
537.788222,1000,221598.751784
1563.712682,1000,221603.231302
1563.391625,1000,221607.822149
1481.425,1000,221612.287838
1389.245681,1000,221616.858803
1173.572867,1000,221621.328405
1536.39355,1000,221625.909562
1196.300251,1000,221630.381006
547.019962,1000,221634.985793
1155.382732,1000,221639.453151
1310.559773,1000,221644.095556
1386.82139,1000,221648.519776
1250.488201,1000,221653.159934
1436.080266,1000,221657.597996
1423.231528,1000,221662.227519
1115.922716,1000,221666.650354
636.580152,1000,221671.264853
1022.397264,1000,221675.672258
1440.354282,1000,221680.274109
1230.38831,1000,221684.688991
1484.221355,1000,221689.297931
1326.547881,1000,221693.72839
1564.274026,1000,221698.338821
1484.388564,1000,221702.774735
1271.258402,1000,221707.39825
589.876311,1000,221711.857013
1209.795658,1000,221716.4349
1353.170768,1000,221720.85024
916.123938,1000,221725.471464
1678.956279,1000,221729.908769
1558.834487,1000,221734.515313
670.467152,1000,221738.978112
1630.519621,1000,221743.590063
241.787735,1000,221748.079724
554.827333,1000,221752.708274
322.971213,1000,221757.225609
1575.630192,1000,221761.808145
1331.340179,1000,221766.272685
981.656175,1000,221770.865171
971.26879,1000,221775.340053
756.439555,1000,221779.724315
700.403719,1000,221784.383715
1639.012378,1000,221788.803461
651.583107,1000,221793.434806
1727.465953,1000,221797.864391
956.472447,1000,221802.632868
1121.940038,1000,221807.045106
414.600948,1000,221811.665747
1603.69599,1000,221816.072061
1495.584637,1000,221820.710577
423.318091,1000,221825.189137
1393.038523,1000,221829.804437
542.095624,1000,221834.246457
1654.551722,1000,221838.867489
833.777872,1000,221843.295779
1321.650861,1000,221847.928908
433.583433,1000,221852.399432
1647.707197,1000,221857.026803
1511.027563,1000,221861.436611
1604.846798,1000,221866.030428
1406.68887,1000,221870.475629
404.890947,1000,221875.10893
1575.974913,1000,221879.58039
1637.124651,1000,221884.177773
1789.848075,1000,221888.636307
1488.240543,1000,221893.191754
645.105304,1000,221897.658653
1468.008649,1000,221902.216247
1494.95669,1000,221906.673044
1195.9051,1000,221911.22785
1487.927547,1000,221915.704078
1488.229111,1000,221920.293208
729.884556,1000,221924.769805
1649.108242,1000,221929.309447
1461.080322,1000,221933.789114
1492.799065,1000,221938.36149
509.853248,1000,221942.847823
1422.367732,1000,221947.405724
1642.897114,1000,221951.856998
1599.756238,1000,221956.465666
1568.449786,1000,221960.929208
1625.760197,1000,221965.360868
1477.995463,1000,221969.969688
1478.729749,1000,221974.387182
1562.640406,1000,221978.996498
1389.363145,1000,221983.438861
1552.138952,1000,221988.066196
1451.234872,1000,221992.533892
1544.866331,1000,221997.107552
1648.901885,1000,222001.580306
1324.088102,1000,222006.151055
1671.252279,1000,222010.611007
1469.790968,1000,222015.209918
780.400321,1000,222019.652293
1164.68092,1000,222024.248845
484.031464,1000,222028.742235
1618.708808,1000,222033.338633
641.995072,1000,222037.813273
1740.978044,1000,222042.398864
587.430615,1000,222046.862121
1578.914367,1000,222051.457497
757.82726,1000,222055.933025
1419.221925,1000,222060.511922
1603.687667,1000,222065.002155
1522.942367,1000,222069.566881
757.994681,1000,222074.029801
838.265957,1000,222078.602583
1411.918315,1000,222083.089413
1508.046921,1000,222087.652292
612.225049,1000,222092.119288
1773.160321,1000,222096.67859
1749.826157,1000,222101.098735
1559.331935,1000,222105.686907
1538.3795,1000,222110.157048
1672.489866,1000,222114.771782
1642.286345,1000,222119.191592
1503.030828,1000,222123.817168
494.037255,624,222126.555762
1235.394331,1000,222131.013534
1697.70706,1000,222135.59749
1458.409992,1000,222140.074465
1394.0792,1000,222144.640823
1737.910831,1000,222149.102732
1657.863519,1000,222153.685683
1575.964113,1000,222158.159099
1694.817782,1000,222162.752675
1442.054176,1000,222167.21394
1508.000645,1000,222171.789317
469.43217,1000,222176.291727
1403.05545,1000,222180.884467
1658.860935,1000,222185.307628
1558.243813,1000,222189.893063
1357.810708,1000,222194.273417
1612.720603,1000,222198.916088
334.188363,1000,222203.349478
1740.859403,1000,222207.959557
1833.455274,1000,222212.356851
1789.400159,1000,222216.934492
987.857571,1000,222221.358164
1291.379849,1000,222225.991922
1701.014571,1000,222230.428248
1389.675381,1000,222235.05292
1754.155311,1000,222239.482738
1639.882286,1000,222244.108599
1644.934556,1000,222248.518672
1593.76597,1000,222253.124626
976.994287,1000,222257.55376
885.688852,1000,222262.189196
594.430141,1000,222266.634763
424.830848,1000,222271.279282
956.533356,1000,222275.714047
393.425028,1000,222280.218333
536.518448,1000,222284.819737
951.873836,1000,222289.266613
532.650157,1000,222293.85807
