# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
500.054282,1000,1228.983834
278.263092,1000,1230.938967
232.278386,1000,1232.981683
223.330361,1000,1234.966248
319.636359,1000,1237.019219
396.308873,1000,1238.938602
446.930488,1000,1240.951536
226.545962,1000,1242.911235
312.292618,1000,1244.948375
57.047314,134,1245.213587
243.563155,1000,1247.189418
453.615386,1000,1249.207434
238.852849,1000,1251.172616
239.55125,1000,1253.241835
300.723566,1000,1255.211761
248.799923,1000,1257.270661
313.678208,1000,1259.215484
476.955419,1000,1261.223378
376.473804,1000,1263.17102
430.668168,1000,1265.172585
275.067884,1000,1267.118996
263.136742,1000,1269.173632
229.469786,1000,1271.14403
423.467918,1000,1273.127168
393.73082,1000,1275.053604
299.591925,1000,1277.116206
270.365237,1000,1279.201241
250.057455,1000,1281.2602
317.547146,1000,1283.23445
248.897291,501,1284.185573
393.061721,1000,1286.218245
511.788262,1000,1288.148159
301.124388,1000,1290.187929
447.81238,1000,1292.112006
386.743481,1000,1294.14757
452.726804,1000,1296.155161
508.591232,1000,1298.22967
406.726006,1000,1300.18988
399.351086,1000,1302.217325
421.749548,1000,1304.179398
339.396025,1000,1306.259055
500.629647,1000,1308.223115
479.706283,1000,1310.209789
326.042899,1000,1312.175128
377.146896,1000,1314.196296
474.919735,1000,1316.140507
419.51991,1000,1318.148555
434.528492,1000,1320.101911
460.527386,1000,1322.081429
403.952819,1000,1324.020024
458.111011,1000,1326.031264
465.134095,1000,1327.967631
479.217976,1000,1329.975209
376.305561,1000,1331.916866
422.092935,1000,1333.928362
421.278937,1000,1335.843303
409.561921,1000,1337.837479
166.540959,346,1338.515613
537.905058,1000,1340.401942
359.753052,1000,1342.41209
402.349176,1000,1344.354722
398.692293,1000,1346.372884
517.454683,1000,1348.279158
402.342878,1000,1350.307591
528.506032,1000,1352.221299
481.435905,1000,1354.25404
342.671543,1000,1356.315934
312.316239,1000,1358.691206
449.852235,1000,1360.883688
515.733192,1000,1363.02795
496.358582,1000,1365.032318
346.864167,1000,1367.174368
333.807555,1000,1369.132729
529.025142,1000,1371.112247
570.359689,1000,1373.020644
520.948864,1000,1375.009778
279.003079,1000,1376.992305
413.062838,1000,1379.019556
342.390441,1000,1380.98187
430.349097,1000,1382.974884
547.869281,1000,1384.893704
330.185541,1000,1386.931938
318.934603,1000,1388.903039
404.967635,1000,1390.89411
531.913299,1000,1392.815907
464.203318,1000,1394.818788
396.859343,1000,1397.011851
423.458093,1000,1399.685816
496.887016,1000,1402.310839
475.821751,1000,1405.073486
505.999072,1000,1408.243742
497.839529,1000,1411.390364
511.169545,1000,1414.219911
435.919433,1000,1417.763313
543.518862,1000,1421.301874
478.394196,1000,1424.822945
451.000018,1000,1428.456389
454.479915,1000,1431.838714
462.478384,1000,1435.36233
454.764522,1000,1438.669693
546.311103,1000,1442.158353
521.43316,1000,1445.470301
474.956884,1000,1448.915275
540.164446,1000,1452.201339
484.80496,1000,1455.653669
384.040267,1000,1459.003271
505.097986,1000,1462.406847
466.608986,1000,1465.708915
512.923103,1000,1469.122977
532.823996,1000,1472.431368
494.971712,1000,1475.849065
471.00327,1000,1479.131793
526.127186,1000,1482.553018
492.238779,1000,1485.950944
441.396673,1000,1489.419788
468.068973,1000,1492.748671
502.247065,1000,1496.19072
511.594536,1000,1499.54569
481.070667,1000,1502.978099
550.003765,1000,1506.296862
