# {"t_start": 1572638179.3192465, "env_id": "AntBulletEnv-v0"} 
r,l,t
859.503534,1000,11238.499169
812.126406,1000,11241.245657
722.420733,1000,11244.156426
914.349582,1000,11246.964832
796.490388,1000,11249.524809
774.699947,1000,11252.220837
827.073834,1000,11255.198677
663.997065,1000,11258.092
872.623149,1000,11260.980781
817.168899,1000,11263.491523
787.40542,1000,11266.080533
824.693384,1000,11269.016459
766.769036,1000,11271.886684
806.518926,1000,11274.851485
872.715916,1000,11277.678978
737.793169,1000,11280.371293
787.382312,1000,11283.151335
877.96324,1000,11286.126504
792.762237,1000,11288.897575
836.280715,1000,11291.934593
798.552108,1000,11294.685054
746.641494,1000,11297.557675
811.762339,1000,11300.414813
872.398318,1000,11303.393759
865.647027,1000,11306.288751
715.463048,1000,11309.226089
775.095799,1000,11311.929855
792.10529,1000,11314.838145
818.066416,1000,11317.701074
830.960621,1000,11320.606387
766.780863,1000,11323.440659
820.558741,1000,11326.198951
735.703069,1000,11329.14436
821.385951,1000,11331.889062
805.493985,1000,11334.858956
853.696393,1000,11337.702646
828.133918,1000,11340.673672
778.098227,1000,11343.621477
882.830011,1000,11346.651726
859.321324,1000,11349.428694
904.871083,1000,11352.378194
831.446149,1000,11355.322382
781.420058,1000,11358.222922
928.160263,1000,11361.10184
836.29239,1000,11364.083764
771.627665,1000,11366.954426
755.584873,1000,11369.873176
771.786959,1000,11372.740144
849.774242,1000,11375.602046
770.931914,1000,11378.588917
866.428914,1000,11381.471732
843.119217,1000,11384.325686
882.075982,1000,11387.308151
887.702952,1000,11390.103508
765.513655,1000,11393.029332
859.747385,1000,11395.868905
886.278999,1000,11398.640457
866.394653,1000,11401.473965
803.961961,1000,11404.37073
853.650042,1000,11407.12009
951.002372,1000,11410.018365
853.632485,1000,11412.835701
729.624388,1000,11415.767069
860.233523,1000,11418.629539
811.956375,1000,11421.585214
860.317864,1000,11424.518904
788.788352,1000,11427.533832
868.990441,1000,11430.393991
903.427735,1000,11433.295097
792.285876,1000,11436.202808
842.09744,1000,11439.079303
878.699205,1000,11441.935933
809.019195,1000,11444.863081
708.464783,1000,11447.823915
771.685023,1000,11450.591693
817.299022,1000,11453.493789
801.3363,1000,11456.364827
818.26569,1000,11459.307423
847.60035,1000,11462.219089
851.100371,1000,11465.064604
840.994973,1000,11467.945081
796.357734,1000,11470.874424
792.708352,1000,11473.73489
806.135829,1000,11476.557825
868.45636,1000,11479.352606
909.420813,1000,11482.294459
928.972357,1000,11485.008276
870.28761,1000,11487.951007
820.489428,1000,11490.870616
763.562586,1000,11493.845707
838.225562,1000,11496.786013
868.453418,1000,11499.783173
783.718828,1000,11502.693103
928.661124,1000,11505.574306
858.192968,1000,11508.451066
752.041233,1000,11511.401426
756.664375,1000,11514.293627
714.417265,1000,11517.1585
787.990258,1000,11519.93391
777.117253,1000,11522.855555
785.665745,1000,11525.683727
748.359613,1000,11528.380049
803.350281,1000,11531.162161
820.711313,1000,11534.137971
750.535405,1000,11536.947506
682.033742,1000,11539.965609
827.461194,1000,11542.896184
719.41344,1000,11545.712076
832.370004,1000,11548.496902
766.587529,1000,11551.183064
836.652518,1000,11554.155108
781.095166,1000,11557.070097
748.568817,1000,11559.969826
762.09106,1000,11562.893111
805.279138,1000,11565.788832
824.903756,1000,11568.700137
741.979376,1000,11571.571283
854.698601,1000,11574.361465
770.115865,1000,11577.338206
845.51365,1000,11580.170005
852.159294,1000,11583.135253
780.156729,1000,11585.697052
687.36099,1000,11588.650144
726.366325,1000,11591.417586
645.014224,1000,11594.407718
867.051397,1000,11597.228358
802.58212,1000,11600.211534
582.838193,1000,11602.964491
669.733566,1000,11605.827149
717.870158,1000,11608.669769
837.723758,1000,11611.55572
625.459513,1000,11614.367243
779.260498,1000,11617.316884
686.716685,1000,11619.947217
878.144694,1000,11622.886542
779.773853,1000,11625.656711
769.006903,1000,11628.657739
630.92297,1000,11631.524652
784.031051,1000,11634.562216
690.902813,1000,11637.447106
627.078606,1000,11640.275355
665.349097,1000,11642.970032
811.039312,1000,11645.881196
646.711393,1000,11648.703862
763.838981,1000,11651.725604
662.854306,1000,11654.554991
776.765661,1000,11657.465194
697.292352,1000,11660.104516
734.226275,1000,11662.979365
675.511679,1000,11665.824621
714.258808,1000,11668.629899
841.203895,1000,11671.547693
731.717652,1000,11674.547313
748.639445,1000,11677.506217
779.137107,1000,11680.404012
707.023305,1000,11683.367731
673.089668,1000,11686.349027
679.774721,1000,11689.293946
815.909204,1000,11692.185278
643.765289,1000,11695.027152
620.913317,1000,11697.906598
811.595827,1000,11700.694148
826.009419,1000,11703.576312
274.922544,295,11704.479859
680.574951,1000,11707.178953
662.168269,1000,11710.125072
600.342514,1000,11712.959624
675.649936,1000,11715.789953
635.991769,1000,11718.706455
783.914456,1000,11721.679372
843.210339,1000,11724.509967
737.650571,1000,11727.414329
750.639353,1000,11730.219486
742.179569,1000,11733.11417
705.675806,1000,11736.123699
747.823765,1000,11738.923005
828.739196,1000,11741.770418
740.220577,1000,11744.647737
773.698792,1000,11747.616518
703.71479,1000,11750.520408
753.146758,1000,11753.483778
779.556278,1000,11756.267395
700.456676,1000,11759.21475
766.553567,1000,11762.158228
789.059219,1000,11765.09181
869.851044,1000,11768.011269
808.144715,1000,11770.957642
641.569806,1000,11773.693592
828.856506,1000,11776.643832
690.668963,1000,11779.489002
632.717989,1000,11782.542211
896.31569,1000,11785.43061
904.877587,1000,11788.216981
730.383259,1000,11791.190151
729.121483,1000,11794.155938
785.668836,1000,11796.910266
777.431536,1000,11799.89024
699.345264,1000,11802.740538
630.717938,1000,11805.453405
949.370504,1000,11808.306039
709.108809,1000,11811.312348
783.830803,1000,11814.190647
633.97671,1000,11817.095278
774.666981,1000,11819.962951
774.279102,1000,11822.937161
723.495124,1000,11825.800068
879.963009,1000,11828.727235
820.329559,1000,11831.637199
730.522061,1000,11834.642144
