eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
993.45,509.66898484000006,217,0.00993734,0.140625,10.634543,-0.00056419853,8.442556,0.5887710750102997,480,983040,4504.647892748006,983040
993.45,522.3857371100002,218,0.00811119,0.10961914,10.568082,-0.00074306113,11.219594,0.4939189553260803,500,1024000,4691.9043498280225,1024000
994.09,516.37311879,217,0.014749008,0.18603516,10.490763,-0.0010001372,9.391047,0.3555086851119995,520,1064960,4879.669726391032,1064960
994.09,522.84455825,217,0.012181618,0.17102051,10.443548,0.001960578,13.69713,0.1149451732635498,540,1105920,5067.296306904987,1105920
1000.0,523.35348733,219,0.011776155,0.15612793,10.370226,0.0004997932,15.866696,0.3729479908943176,560,1146880,5254.255651162006,1146880
1000.0,528.61134644,218,0.013019397,0.18615723,10.329734,0.0007231721,14.479788,0.40864187479019165,580,1187840,5441.738342673983,1187840
1000.0,531.9264497700001,218,0.010542328,0.14001465,10.294967,-0.002063448,11.593679,0.31118667125701904,600,1228800,5628.996209982026,1228800
1000.0,543.2544757000001,219,0.016445043,0.24023438,10.286304,-0.0009987457,15.309272,0.46240711212158203,620,1269760,5816.281649616023,1269760
1000.0,541.81652432,217,0.0055372966,0.06689453,10.215878,-0.00016824738,12.098766,0.46813976764678955,640,1310720,6004.083735457039,1310720
973.93,525.07551797,219,0.009959284,0.13977051,10.1798315,-0.0018951022,13.577907,0.5526275634765625,660,1351680,6191.449008844036,1351680
973.93,523.76591755,218,0.0086629875,0.12365723,10.14837,-0.0014622319,11.349563,0.4990984797477722,680,1392640,6379.084563449025,1392640
986.3,536.0583388,219,0.0079802275,0.11828613,10.064565,-0.0014579919,13.617689,0.6399157643318176,700,1433600,6566.6834488020395,1433600
994.48,537.7124047100001,218,0.0071228445,0.10412598,10.057051,-0.0023483858,11.750042,0.5332680344581604,720,1474560,6754.501644543023,1474560
994.48,530.3988653100001,218,0.013324269,0.17321777,10.028658,-0.00043831248,10.114581,0.5703407227993011,740,1515520,6942.217347397993,1515520
1000.0,522.85420211,218,0.0061898557,0.079833984,9.990422,0.0013851838,19.26095,0.05203443765640259,760,1556480,7129.335771587037,1556480
996.49,536.1770146700001,219,0.01103084,0.16064453,9.956636,-0.0001964636,14.216608,0.513075590133667,780,1597440,7316.216471437016,1597440
996.49,553.1795909299998,218,0.0050888485,0.061279297,9.88505,-0.0015834731,10.892074,0.7343349158763885,800,1638400,7503.633693046984,1638400
996.49,554.84956135,218,0.011259574,0.16699219,9.871137,-0.00029887335,13.789531,0.46986037492752075,820,1679360,7691.307610549033,1679360
1000.0,554.8717900900001,218,0.0075379848,0.107543945,9.788202,-0.00050705497,13.141771,0.5585213005542755,840,1720320,7878.527996477031,1720320
1000.0,559.780336,218,0.008944952,0.13391113,9.79777,0.00044091063,11.894554,0.3987088203430176,860,1761280,8065.783181178034,1761280
1000.0,549.9337864200002,218,0.010764345,0.15405273,9.756429,0.0030392045,12.179813,0.4674328565597534,880,1802240,8253.562390039035,1802240
1000.0,545.73329855,217,0.011569833,0.15905762,9.671683,-0.0002888426,11.061451,0.5623527467250824,900,1843200,8441.170397165988,1843200
1000.0,556.9761368100001,217,0.005994045,0.07849121,9.621342,-0.0012121291,16.36216,0.579429030418396,920,1884160,8628.496000141022,1884160
1000.0,565.8553036200001,217,0.0037343171,0.041870117,9.535227,0.00027642777,11.658363,0.6032360196113586,940,1925120,8815.572846747003,1925120
1000.0,561.63768323,219,0.008146496,0.111816406,9.483174,0.0021130615,20.492355,-0.042246460914611816,960,1966080,9002.879469429026,1966080
1000.0,565.6747465499999,218,0.0070225694,0.103271484,9.467623,-0.002916812,12.03395,0.5725919902324677,980,2007040,9190.149755424005,2007040
1000.0,575.6041002499999,217,0.017301705,0.23706055,9.456348,-0.002146643,12.662527,0.6159323155879974,1000,2048000,9377.927633480984,2048000
1000.0,581.92848113,218,0.0058538355,0.07299805,9.386622,-0.0014732435,24.985895,0.22981256246566772,1020,2088960,9565.051506738004,2088960
1000.0,595.63005036,218,0.008562599,0.12402344,9.330363,0.00030175818,13.89592,0.652075469493866,1040,2129920,9752.446538310032,2129920
1000.0,600.40627651,218,0.009159379,0.13464355,9.30819,-0.0015326145,13.35342,0.47929853200912476,1060,2170880,9939.622277126997,2170880
1000.0,589.40118084,218,0.0060514607,0.07543945,9.294708,0.00032597623,10.903036,0.6567453145980835,1080,2211840,10127.123299086,2211840
1000.0,565.79674557,217,0.0122451745,0.18322754,9.2429495,0.0029352985,21.293533,0.23068147897720337,1100,2252800,10314.63270377199,2252800
1000.0,558.42810318,218,0.009984894,0.14160156,9.251881,0.00056598487,16.10413,0.3054174780845642,1120,2293760,10502.32522129704,2293760
1000.0,562.9474129500001,216,0.00518953,0.06970215,9.20492,-0.000679764,14.210509,0.527012288570404,1140,2334720,10690.118589046004,2334720
1000.0,570.8782411000001,218,0.009746066,0.14050293,9.162151,0.00020078494,12.466764,0.4926021099090576,1160,2375680,10877.841077936988,2375680
1000.0,564.1808031000002,219,0.010534703,0.15515137,9.151583,0.0009844524,9.28182,0.7351209223270416,1180,2416640,11065.454334040987,2416640
