# {"t_start": 1574370545.4051628, "env_id": "AntBulletEnv-v0"} 
r,l,t
519.36685,1000,3097.848663
506.475444,1000,3102.965083
525.875387,1000,3107.834249
426.301944,1000,3112.925083
410.392994,1000,3117.704238
438.794401,1000,3122.786076
446.462608,1000,3127.661482
528.169305,1000,3132.736657
541.78222,1000,3137.610108
440.974164,1000,3142.704749
500.863056,1000,3147.503356
545.406165,1000,3152.645994
479.08241,1000,3157.543919
518.05102,1000,3162.643918
455.791734,1000,3167.500379
500.352078,1000,3172.612363
468.070616,1000,3177.526784
472.768173,1000,3182.572547
498.428467,1000,3187.475163
534.289306,1000,3192.586797
550.570014,1000,3197.462687
530.941329,1000,3202.596946
445.088815,1000,3207.422655
455.716907,1000,3212.532652
533.182873,1000,3217.384268
496.871701,1000,3222.499298
470.746831,1000,3227.370917
539.351773,1000,3232.599769
489.686078,1000,3237.466928
402.284113,1000,3242.689451
459.117682,1000,3247.573915
483.034264,1000,3252.796853
439.060333,1000,3257.609281
411.713376,1000,3262.790884
449.677023,1000,3267.60894
439.707106,1000,3272.523065
439.067488,1000,3277.591147
438.201876,1000,3282.52857
438.100321,1000,3287.564955
440.200715,1000,3292.544364
540.008628,1000,3297.588512
545.892611,1000,3302.531431
472.125465,1000,3307.605602
525.495916,1000,3312.532875
555.83141,1000,3317.632141
518.602268,1000,3322.637917
464.606518,1000,3327.751499
567.528699,1000,3332.69807
567.507059,1000,3337.767476
474.819159,1000,3342.701393
499.624296,1000,3347.790829
526.716355,1000,3352.749689
489.109498,1000,3357.858092
509.153004,1000,3362.778978
565.433481,1000,3367.893521
553.443704,1000,3372.777761
631.244882,1000,3377.926749
459.901283,1000,3382.786376
576.608519,1000,3387.885046
550.010121,1000,3392.80405
474.215731,1000,3397.997421
443.51964,1000,3402.926929
488.190665,1000,3408.082654
481.978202,1000,3413.02174
527.804326,1000,3418.108237
541.2268,1000,3423.013483
453.340431,1000,3428.218747
570.18129,1000,3433.144816
528.84626,1000,3438.360583
573.042005,1000,3443.245608
571.2362,1000,3448.473227
535.31182,1000,3453.332065
548.933656,1000,3458.548123
599.466834,1000,3463.429436
578.777276,1000,3468.488414
504.40648,1000,3473.371595
548.148994,1000,3478.550828
603.351259,1000,3483.415473
453.921705,1000,3488.409582
524.982031,1000,3493.501215
502.129407,1000,3498.416399
530.499976,1000,3503.460592
583.351612,1000,3508.411571
566.36204,1000,3513.536931
534.604654,1000,3518.534826
555.406697,1000,3523.643018
572.175358,1000,3528.626456
491.913677,1000,3533.721257
537.262712,1000,3538.704317
533.257276,1000,3543.769387
563.539161,1000,3548.754468
591.429057,1000,3553.830189
592.135692,1000,3558.826395
513.219016,1000,3563.962309
555.936912,1000,3568.915293
494.062137,1000,3574.046158
562.304308,1000,3579.060139
534.247837,1000,3584.184305
622.304706,1000,3589.205681
377.185201,1000,3594.384942
582.969012,1000,3599.370675
583.91368,1000,3604.486748
